job_id,it_id,it_slug,en_id,en_slug,source_hash,status,error,input_tokens,output_tokens,cost_usd,timestamp
batch-20260418-rest,5ee91372-0d7e-484a-8db8-f34f07ac0c79,anche-dio-ha-un-sogno-una-speranza-per-il-nostro-tempo-recensione,d3edaa70-15a8-463c-98e8-e6ff480f4f96,god-too-has-a-dream-a-hope-for-our-time-review,8cd967d33cc45f3c,ok,,1343,606,0.003498,2026-04-18T19:55:53.215515
batch-20260418-rest,5f072200-b38e-40a3-be1d-e60f3d21c7b5,posso-devo-voglio,b721e090-4cc7-45fd-ba35-a72f91ef891e,i-can-i-must-i-want,47900ae4be0cad3a,ok,,4510,2904,0.015224,2026-04-18T19:56:01.961452
batch-20260418-rest,5f0f1c3c-eed3-4a4c-89a5-ac2ad354e478,20-anni-del-carro,d11a313a-d247-487f-b706-c7cc38e870bd,20-years-of-il-carro,7e38c12b56012545,ok,,1473,691,0.003942,2026-04-18T19:56:47.313854
batch-20260418-rest,5f130b70-ff63-48ca-9182-50b6691f098b,casa-famiglia-la-tenda-per-bambini-da-0-a-6-anni,,family-house-la-tenda-for-children-from-0-to-6-years-old,cf117eed19e4ffda,error,HTTP Error 400: Bad Request,2970,1864,0.009832,2026-04-18T19:56:53.219524
batch-20260418-rest,5f17f718-3ef0-4002-a738-4a864cdb03f2,culla-di-parole-come-accogliere-gli-inizi-difficili-della-vita,d8ef48bd-6e58-482b-ac62-fc03e730b3ee,cradle-of-words-how-to-welcome-lifes-difficult-beginnings,1fde39d5442adb98,ok,,1379,598,0.003495,2026-04-18T19:57:15.195310
batch-20260418-rest,5f20e092-fad2-4150-863a-ac9b82f62577,come-nata-la-prima-casetta-fede-e-luce-storie-di-pennelli-e-appendiciti,71c0a17a-6993-43a4-be1d-f18d1e5fdf1c,how-was-the-first-fede-e-luce-little-house-born-stories-of-paintbrushes-and-appendicitis,066722a8d6db2cef,ok,,2532,1550,0.008226,2026-04-18T19:57:19.981749
batch-20260418-rest,5f271ebe-4e0a-42a5-baa3-be61eeda1853,germogli-diversi-arte-floreale-e-disabilita-la-bellezza-di-un-percorso-possibile,74a4bcfe-4023-476b-8e88-78ce26ae54bc,different-sprouts-floral-art-and-disabilitythe-beauty-of-a-possible-path,2e5bd4e4325e95a3,ok,,3081,1825,0.009765,2026-04-18T19:57:38.794299
batch-20260418-rest,5f2fed49-9264-43db-a390-a8213ac2b5df,9-nella-preghiera-personale,d7a92555-2fae-4572-9b9d-27d15f44c3b6,9-in-personal-prayer,77b44a9e1d9d37fc,ok,,1989,1096,0.005975,2026-04-18T19:58:01.302989
batch-20260418-rest,5f435b1c-ab2b-4265-86ca-fb45588d2c55,ibrahimui-sulle-spalle-di-justo,07f28429-552a-467b-875c-257cf00ecc75,ibrahimui-on-justos-shoulders,38efbf9e1163fa01,ok,,2578,1510,0.008102,2026-04-18T19:58:11.837961
batch-20260418-rest,5f4a4dc9-bc34-4ea0-9341-c1766aa9eca5,dialogo-aperto-n-64,94c2cd9e-6e6d-4810-9c08-6504487f9407,open-dialogue-no-64,d58119edd792d496,ok,,3039,1934,0.010167,2026-04-18T19:58:31.117850
batch-20260418-rest,5f70da4e-8d76-40bb-89d0-0ffefcb4d634,fratelli-e-sorelle-di-persone-con-disabilita-2,ebcf4478-c8ef-4a51-b434-fca01a371d75,brothers-and-sisters-of-people-with-disabilities,6774fd1695b4c3a5,ok,,1132,447,0.002694,2026-04-18T19:58:58.545808
batch-20260418-rest,5f729b2c-e5e3-4bc3-9c8d-01c08f89679b,gesu-per-amico-un-percorso-evangelico-per-disabili-mentali,fa8f5199-720e-4559-b7aa-4470dfd40424,jesus-as-friend-an-evangelical-path-for-the-mentally-disabled,b288d1cc4ddb7dee,ok,,843,237,0.001622,2026-04-18T19:59:02.407974
batch-20260418-rest,5f72a37f-7467-43c3-8b75-7a2345edf7b2,diario-di-una-scuola-media-della-zisa,b09bec3b-f4ac-4e90-a098-5d87f684a861,diary-of-a-middle-school-in-the-zisa,04ceb75b22434103,ok,,1342,603,0.003486,2026-04-18T19:59:05.264777
batch-20260418-rest,5f941386-b8e5-4545-9b52-100992b305c6,il-plusabile-due-sorelle-speciali,f281ac3e-9d55-4bf9-bb39-cd662e42b487,the-plus-able-two-special-sisters,91209d6585cac1e2,ok,,2547,1523,0.00813,2026-04-18T19:59:10.875969
batch-20260418-rest,5fc612a3-bb9d-4413-a4b6-1eb42315c62f,uno-due-tre-stella,4b584ad6-4bdd-4c3a-aae3-d375ab915f0a,one-two-three-freeze,9c6bb25ab70b3612,ok,,1641,897,0.004901,2026-04-18T19:59:28.322919
batch-20260418-rest,5fd8c996-9472-40a0-95c0-119afbdcfcda,assemblea-internazionale-di-fede-e-luce-a-bruxelles-gennaio-1978,fd87bd0d-9c92-4f0f-8d9e-96a1641432e2,international-assembly-of-faith-and-light-in-brussels-january-1978,248a6265b273d925,ok,,5380,3500,0.018304,2026-04-18T19:59:38.914605
batch-20260418-rest,5fea959a-6b4f-434c-8e20-d109c578fae8,giubileo-2016-la-vera-gioia,73a00148-a8a8-47b4-90da-fe5b13b8689e,jubilee-2016-true-joy,98d22b8fc9694478,ok,,2615,1538,0.008244,2026-04-18T20:00:28.350639
batch-20260418-rest,6008b991-3a92-42c2-8ba4-d7c57fd09694,concorso-fotografico-legami,3a262feb-df2a-4d2a-a2f1-7166658749d0,photography-contest-bonds,e1cd1132d718abf8,ok,,1555,775,0.004344,2026-04-18T20:00:45.036036
batch-20260418-rest,600ba450-f930-4324-8223-f93fe3cc7cb1,dialogo-aperto-n-78,8079ed38-9bdf-45ea-9501-94ecaa3f19da,open-dialogue-n-78,2cbdff3ba068e9b0,ok,,4066,2646,0.013837,2026-04-18T20:00:51.041874
batch-20260418-rest,6010f7c9-74a2-4c97-93d6-bc3bb017f3e6,un-viaggio-quasi-accessibile,0c48c154-1065-4c6c-be7f-af4fcf7d7aa3,an-almost-accessible-journey,dd9ccf6172f084aa,ok,,2075,1032,0.005788,2026-04-18T20:01:21.921046
batch-20260418-rest,601fd844-4831-4bd0-bc14-53af1974fa16,ci-ha-lasciato-la-professoressa-marie-odile-rhethore,e6d8f094-2059-4b15-8499-ac8e850196e5,professor-marie-odile-rhethore-has-passed-away,a56767a71d77ca54,ok,,1661,883,0.004861,2026-04-18T20:01:36.569762
batch-20260418-rest,6030885e-ffa6-4e73-b696-c26d5d8ab6d6,la-vita-e-proprio-bella-e-vi-spiego-perche,f750a4e5-5d39-4ba7-8b3d-a5ab3a3240f2,life-is-really-beautiful-and-ill-explain-why,f9d3cc2f043f9a96,ok,,1359,658,0.003719,2026-04-18T20:01:42.462423
batch-20260418-rest,6036f8c2-d6e2-4b43-a859-e70f85dde57d,quando-impari-ad-allacciarti-le-scarpe-recensione,a6b0a8b0-193d-4598-95b8-cb5a8c7490b4,when-you-learn-to-tie-your-shoes-review,d7dca40a3af49195,ok,,1194,523,0.003047,2026-04-18T20:01:47.651799
batch-20260418-rest,604591a9-bd61-4624-a693-22fa22607c4c,1971-2011-fede-e-luce-festeggia-40-anni,86cab75d-6a11-44af-96d3-34931584b03b,1971-2011-fede-e-luce-celebrates-40-years,6f3fb5384d4ae9a1,ok,,2559,1493,0.008019,2026-04-18T20:01:54.263937
batch-20260418-rest,605e344a-6ec5-4e38-9a14-3b332db16929,non-siete-stati-ancora-sconfitti-recensione,7c907574-d753-4ee5-8512-9ef8be5880d6,you-have-not-yet-been-defeated-review,76e022c249542f69,ok,,2578,1589,0.008418,2026-04-18T20:02:12.592631
batch-20260418-rest,606a97cd-41a5-4c64-acc3-a3f5e91cd6e9,cinema-e-disabilita-i-3-film-di-armando-damato,eaaa4b92-39a8-41cf-a036-da4ed32a70d2,cinema-and-disability-the-3-films-of-armando-damato,4b5f7d7fb99fb463,ok,,611,67,0.000757,2026-04-18T20:02:30.362797
batch-20260418-rest,606bb0e5-577e-4693-9b35-197d3c9a2c23,dalle-province-n-140,95b17326-3941-41bd-aaf4-5e1b005cfbba,from-the-provinces-n140,dcd020e49a4758e6,ok,,1902,1099,0.005918,2026-04-18T20:02:32.516608
batch-20260418-rest,6079bee2-862a-4236-ae61-9402c790465d,san-sebastian-festival-tardes-de-soledad,c0a35749-081a-476c-a4af-d91cd3ef58fb,spanish-cinema-at-the-san-sebastian-festival,647dbf905c2354f5,ok,,2096,1211,0.006521,2026-04-18T20:02:44.479998
batch-20260418-rest,608a8d92-e489-4ac5-be6e-bff3af811013,semplicemente-maria-recensioni,083b5488-ba81-40fd-997f-f1467c05bfda,simply-maria-reviews,17c93375915f0bd4,ok,,849,258,0.001711,2026-04-18T20:02:57.185927
batch-20260418-rest,60b49afc-5594-4406-a83d-e0473e872e2e,editoriale-4-il-mio-bambino-con-la-sindrome-down,2ab4526d-ab86-4b00-b4aa-c87075eb65a7,my-child-with-down-syndrome,1c94f27ce4feff65,ok,,1578,811,0.004506,2026-04-18T20:03:00.006758
batch-20260418-rest,60bb8ca9-f32c-4902-922e-97604c4de0e6,preparare-al-sacramento,bb637e6f-e885-4abe-949c-662a3848b689,how-to-prepare-for-the-sacrament,0e557eb7a86c1d3a,ok,,2167,1305,0.006954,2026-04-18T20:03:07.039611
batch-20260418-rest,60d294a9-2bbf-414a-9e94-577cd6377629,mitezza-recensione,079a309b-0f2c-4504-b722-40771fbef879,meekness-review,6ab2514076dbc46c,ok,,938,333,0.002082,2026-04-18T20:03:19.499767
batch-20260418-rest,60f7309f-8c10-4f85-bff9-29cd6b5943b1,mi-preparo-alla-messa-recensione,3bbe8944-39ae-4dc5-b683-8f94ab2cd2e6,i-prepare-myself-for-mass-review,c32c78587c025cb3,ok,,799,218,0.001511,2026-04-18T20:03:22.480995
batch-20260418-rest,61169509-6894-4d66-8d90-02352b80a5ca,i-ragazzi-della-via-pascoli-recensione,7432e498-919f-44f0-bc55-4ba76fe2caec,the-boys-of-via-pascoli-review,5d2c60754b0cf62c,ok,,947,325,0.002058,2026-04-18T20:03:25.754923
batch-20260418-rest,612c6d8e-e3a2-4f45-94c1-e3398b2d9506,darti-la-vita,6074fe6e-d3da-438a-b4f4-dee8942e67db,giving-you-life,81aa7db301890fdb,ok,,1010,381,0.002332,2026-04-18T20:03:31.001895
batch-20260418-rest,613a76c1-fd5a-4304-8c84-28daa0bb9961,teatro-privato,4064b853-adf5-411b-b40a-45ffec62279a,private-theater,a430351f12063fe1,ok,,1450,720,0.00404,2026-04-18T20:03:34.902808
batch-20260418-rest,6177c5bd-2b18-442b-a7e6-ee178e2d8cca,il-bambino-down-una-guida-per-genitori,4a2ceaf6-5efd-4390-8161-b5222d54736b,the-down-child-a-guide-for-parents,24d7e9f2486392bd,ok,,958,302,0.001974,2026-04-18T20:03:41.580726
batch-20260418-rest,618f234c-01a5-4be6-9232-38c91b5c4d25,esperienze-fede-e-luce-in-africa,e99a0750-1553-4460-a14d-13a55bd14747,faith-and-light-experiences-in-africa,1a9f371ab4aa9411,ok,,2400,1386,0.007464,2026-04-18T20:03:44.808807
batch-20260418-rest,619b3b0c-209b-4563-a882-a6696e4e03ef,in-gita-per-il-calendario-dell-associazion-italiana-persone-down,44ab1ce5-ea7e-43a7-8de3-a2e3b1effbfc,on-a-trip-for-the-italian-association-of-down-syndrome-peoples-calendar,003666ffbd91f095,ok,,1581,817,0.004533,2026-04-18T20:03:59.030989
batch-20260418-rest,61cca815-03e7-4715-aae5-e38c29cc9b34,chi-ha-visto-adriano,13f615e5-96f2-437c-a077-6da1fbbafa63,who-has-seen-adriano,2fea474c84409263,ok,,1570,834,0.004592,2026-04-18T20:04:06.313035
batch-20260418-rest,61ce029d-e2c6-45f7-b9b2-7b1ab5ce6139,intervista-a-matteo-mazzarotto-e-ivana-perri,390b56aa-31a4-433d-b265-8c54dbf1fe7b,interview-with-matteo-mazzarotto-and-ivana-perri,f2710e05fe12261f,ok,,5267,3753,0.019226,2026-04-18T20:04:13.370903
batch-20260418-rest,61d356ad-5888-4ce3-b426-64330895fc4d,corrispondenze-e-zoomate-dalla-russia,fcf054b5-0cf4-46c9-b45a-731fd34cacb4,correspondence-and-zoom-calls-from-russia,b5d33bfada7d1c1d,ok,,2922,1835,0.009678,2026-04-18T20:05:07.637703
batch-20260418-rest,61e237e5-44c7-4585-8e2c-5ef79b3d6251,avevo-paura,b20968af-6dd8-45b5-82f8-3df6dba347bc,i-was-afraid,d3116a030096e98e,ok,,1215,546,0.003156,2026-04-18T20:05:31.679695
batch-20260418-rest,61eaa839-55ac-4a42-8e76-e67b3f4e7979,years-and-years,,years-and-years,c7e2baf1d7b85cfe,error,HTTP Error 400: Bad Request,1390,655,0.003732,2026-04-18T20:05:36.440271
batch-20260418-rest,6200cd81-8fc5-4d0b-a246-30e8fe055910,ciclisti-non-vedenti-vaticano,,we-made-it,a4bac83f2abb28b7,error,HTTP Error 400: Bad Request,2339,1358,0.007303,2026-04-18T20:05:41.424360
batch-20260418-rest,62158bd3-001e-4ffb-bd6b-80783b64d30e,il-posto-della-persona-handicappata-nelle-nostre-comunita,5162f84a-c2e9-4905-9fd8-185d52d7c735,the-place-of-the-handicapped-person-in-our-communities,21b5b59ef91c5870,ok,,2327,1315,0.007122,2026-04-18T20:05:56.017558
batch-20260418-rest,621ea3f0-0827-40b8-a4dc-eb2886e3015d,come-ogni-anno-da-oltre-ventanni,3916f37c-bb30-4a21-aac0-dceee2b8abe8,like-every-year-for-over-twenty-years,719dcc510888cb97,ok,,2077,1309,0.006898,2026-04-18T20:06:11.222927
batch-20260418-rest,6222e441-0b26-47f4-88c6-93fa9aef8cb3,non-mi-piace-cucinare,7f0c9454-5a17-4f1b-8ce9-42584f1da12d,i-dont-like-cooking,7cb4069b1bc66d27,ok,,1304,592,0.003411,2026-04-18T20:06:24.663580
batch-20260418-rest,622c04ed-4233-441a-bc6b-438c4e530d5a,due-vocazioni,c4011fcd-27ec-4f4a-8919-e6dbd86b90bc,two-callings,468c809305752bef,ok,,1136,478,0.002821,2026-04-18T20:06:30.336794
batch-20260418-rest,6251b7d8-f517-43ee-9c7d-8592858b30a8,nuotando-con-amore,cd6a950d-7693-49d9-be85-a8e259dea337,swimming-with-love,56348a8769e8036c,ok,,1241,573,0.003285,2026-04-18T20:06:34.374115
batch-20260418-rest,6251d744-6e3f-4db7-9700-8a559da5535f,la-magia-delle-nostre-vacanze-insieme,0eebf748-15fc-4712-bdbf-24a20bc7c3fb,the-magic-of-our-vacations-together,d91cfad94c471f93,ok,,2075,1176,0.006364,2026-04-18T20:06:39.936425
batch-20260418-rest,62524cf1-d7af-4829-8270-da1db61f6139,c-era-una-volta-la-citta-dei-matti,e6164bef-97b7-46de-8d31-b464d19fe058,once-upon-a-time-there-was-the-city-of-the-mad,f7d0bd10a66d70b8,ok,,1362,669,0.003766,2026-04-18T20:06:55.344224
batch-20260418-rest,626429eb-5337-4336-9b31-004a6521c20d,gioco-come-questa-casa,89c3bd3a-a1ac-49cc-9287-54b792791b64,game-what-is-this-house-like,0431522875ef073a,ok,,747,175,0.001298,2026-04-18T20:07:01.166030
batch-20260418-rest,62757b1a-870f-4362-99c5-4b59f4676bc1,saverio-nostro-fratello,0d96efa3-106b-4a7a-9b8a-02fa33452394,saverio-our-brother,e6993de0e4256109,ok,,1898,1077,0.005826,2026-04-18T20:07:03.632735
batch-20260418-rest,6288ec1a-659d-4285-8e7b-0609fc3298b2,benedetta-il-mio-curriculum,bf310687-8e5a-4923-951c-f3ecd2280e6e,my-curriculum,09aa04ac860681a9,ok,,1273,596,0.003402,2026-04-18T20:07:15.331583
batch-20260418-rest,628b6776-f067-4854-a150-77b11995b505,le-case-famiglia-gli-istituti-i-centri-esaminati-da-ombre-e-luci,c902a9b9-4fff-430e-bd16-119a6038a1bd,the-group-homes-institutions-and-centers-examined-by-ombre-e-luci,059ea106bd5f6922,ok,,5534,4228,0.021339,2026-04-18T20:07:20.398281
batch-20260418-rest,62acb75b-68b8-435c-8c15-17bdde7091da,estate-fede-e-luce-1980-la-gioia-di-fare-vacanza-insieme,57d6cd21-d33e-4c17-b853-85cb99b7ba42,fede-e-luce-summer-1980-the-joy-of-taking-a-vacation-together,8ae0f2239076b2bc,ok,,1625,879,0.004816,2026-04-18T20:08:13.292178
batch-20260418-rest,62ba4df2-4691-4c6f-aa12-983fe2277ddb,per-nostra-riflessione-la-comunione,8a6957a3-1414-4895-b269-06de45daaeec,for-our-reflection-communion,bfa69de13cd76337,ok,,2055,1177,0.006352,2026-04-18T20:08:21.079102
batch-20260418-rest,62d677dd-2655-451a-acef-4054dab9d864,disturbi-dellapprendimento-qual-e-il-vero-marco,056ee99d-897e-4073-8372-c19a2f9faed1,learning-disorders-who-is-the-real-marco,53b442f9b0d2201e,ok,,2299,1192,0.006607,2026-04-18T20:08:31.120448
batch-20260418-rest,62d9f167-325b-4fa2-bd17-f25226b46f2e,io-e-karol,ec2e9926-9579-4b36-85b7-372d9f4fef4a,me-and-karol,a0dce7073b5070b4,ok,,1965,1070,0.005852,2026-04-18T20:08:46.261511
batch-20260418-rest,62e45f5b-db91-4bae-8cb6-e0a7a9975db4,fare-nuove-tutte-le-cose,219884d9-c040-48ee-80eb-17d5e853f189,making-all-things-new,bfaa8c0f33aba9e4,ok,,1818,944,0.00523,2026-04-18T20:08:57.022266
batch-20260418-rest,630799b8-b420-4fe4-b3cd-7f3bba2e6e36,ogni-luglio-presto-una-casa,7927bf43-c531-4f43-86dd-3b3cacb64198,every-july-lending-a-house,79adc35762cc202d,ok,,1318,617,0.003522,2026-04-18T20:09:06.553928
batch-20260418-rest,630a830b-00da-475b-a687-d0e8147cbfd8,perche-non-ascoltiamo-la-risposta-di-gesu,b5469b4a-41c2-422e-9fe2-0c87d17820db,why-dont-we-listen-to-jesuss-answer,0c43b6622e14a180,ok,,1722,878,0.00489,2026-04-18T20:09:11.814343
batch-20260418-rest,630e3f3c-aa35-4849-abac-6f52338bc9b6,stupiti-e-grati,f864dd43-71a0-41ca-bd0c-c60234ccd43b,astonished-and-grateful,e73ce3810bd2b769,ok,,1394,653,0.003727,2026-04-18T20:09:19.829772
batch-20260418-rest,6316101b-dbcf-41a0-bb4b-405a22bb4bbe,dialogo-aperto-n-50,d44d65cf-9ee7-4b44-9bf2-e8e7d97faf04,open-dialogue-no-50,b4a48fe4029a6c64,ok,,2549,1540,0.008199,2026-04-18T20:09:25.373810
batch-20260418-rest,635ee42a-9861-4562-84cc-d843c65b8f64,quella-terza-preziosa-eta,5a6bb1f0-e8b0-426f-9f7e-2465c5564734,that-third-precious-age,c86cc9b1aa5d2330,ok,,1133,446,0.00269,2026-04-18T20:09:43.828112
batch-20260418-rest,636d366c-c975-4cf8-8930-71d3e1be5d76,apriamo-il-sipario-oggi-si-recita,92a3d0b4-51a6-4cee-ab36-ece7f67fb834,lets-open-the-curtain-today-we-act,2a61d91e652ef14f,ok,,1603,806,0.004506,2026-04-18T20:09:47.972380
batch-20260418-rest,63ce2405-2e03-429a-a1e9-b4901d4df896,basta-la-porta-aperta-domande-in-6-parrocchie,f8b06684-2f1d-4e89-ad11-633443069575,is-an-open-door-enough,dba19927864141cc,ok,,4460,2990,0.015528,2026-04-18T20:09:55.710505
batch-20260418-rest,63da222f-2bcc-441e-ada5-ebb0100d871a,eredita-e-figli-disabili-il-notaio-risponde,b845d251-a11b-4c15-bbd8-27ef61b42bf9,inheritance-and-children-with-disabilities-the-notary-responds,578f2c2fde456185,ok,,2398,1397,0.007506,2026-04-18T20:10:40.525793
batch-20260418-rest,63ee11f8-ce73-4da0-a7fc-416c2bf09798,la-potenza-delle-parole,a1f435bf-2ff7-4639-bfd2-ae3324e9968a,the-power-of-words,80ea74170ea3808b,ok,,2236,1297,0.006977,2026-04-18T20:10:58.210907
batch-20260418-rest,63f54fdf-8abc-4600-813d-22d6d90ac22d,chi-ha-avuto-paura-fa-gratis-un-altro-giro-una-giornata-al-luneur-di-roma,e7fb1445-3726-422a-90fd-a2fe9ff42464,whoever-was-afraid-gets-a-free-ride-a-day-at-the-luneur-in-rome,0544cee7ebd95730,ok,,1614,767,0.004359,2026-04-18T20:11:13.295111
batch-20260418-rest,64035ee6-dc18-46e3-aad6-056b76079d0f,diario-di-bordo,ad5b3d3b-6283-4508-833e-a90c0389b42b,captains-log,f7abc5e5d599dc76,ok,,1861,1014,0.005545,2026-04-18T20:11:20.140930
batch-20260418-rest,6419c31c-3f03-4d19-85b4-9a092b0747a1,pazienza-tenacia-anche-durezza,b9c455fb-b251-45b4-84d9-fe1dd31bbb5e,patience-tenacity-and-even-firmness,f81835a3e4d86617,ok,,1164,485,0.002871,2026-04-18T20:11:29.369969
batch-20260418-rest,6425a9e9-46e9-4e66-b965-fad61c227694,vizi-e-virtu-del-vivere-recensione,888cc3c8-47ab-40ba-9fec-375712dc53a4,vices-and-virtues-of-living-review,aebe69f9865d7e50,ok,,856,260,0.001725,2026-04-18T20:11:33.991182
batch-20260418-rest,6428822d-08a0-490e-bd6e-a7f02cf2fdd2,recensione-as-we-see-it,db894a1e-589e-4fcf-a69a-54a5d2b84ffb,the-world-as-we-see-it,bdc1a986ba4ac043,ok,,1957,1068,0.005838,2026-04-18T20:11:37.074646
batch-20260418-rest,644721ea-bdac-4a4b-b7ca-e2b7c3bc9f74,recensione-del-film-lottavo-giorno,59480037-88c8-48e5-94f6-8c3b2ee069e2,review-of-the-film-the-eighth-day,f076b155e244a792,ok,,1561,823,0.004541,2026-04-18T20:11:47.452176
batch-20260418-rest,64491aba-822d-4bfd-93b2-efee91f6f8cf,in-movimento,002f2921-a90f-4d4f-ba3f-56b51c9c84e3,in-movement,720b261d2478feed,ok,,2157,1264,0.006782,2026-04-18T20:11:54.015511
batch-20260418-rest,644be608-31ae-4216-bcd3-9ea950c1a6b2,il-cardinale-martini-risponde,f7ac449e-d049-4ffe-9250-e8e536889e65,cardinal-martini-responds,b0434983ad22858d,ok,,2246,1272,0.006885,2026-04-18T20:12:07.878639
batch-20260418-rest,6450cee0-a4b4-4ced-99f4-676d5b6687e3,quello-che-non-ho-mai-detto-e-lisola-di-noi-recensione-di-due-libri-di-federico-de-rosa,36fa6f85-a3c5-4429-b5f8-1350633547f4,what-i-never-said-and-the-island-of-us-review-of-two-books-by-federico-de-rosa,3918387d0fa23fe7,ok,,1144,468,0.002787,2026-04-18T20:12:20.962274
batch-20260418-rest,645a988e-eab9-49f7-8fda-43d2cdef6bc0,dedicato-ad-unamica,ab95e406-9c35-4a3d-8aa8-aa1c2d87e517,dedicated-to-a-friend,eff14ef508fef364,ok,,1081,427,0.002573,2026-04-18T20:12:25.488852
batch-20260418-rest,646970b6-2db6-4899-b39f-ad15afb035e5,il-bene-va-fatto-bene,284a4cb0-76c1-451e-9b9a-49f3bf88bf6b,good-must-be-done-well,42461094bbb5dc12,ok,,3740,2396,0.012576,2026-04-18T20:12:29.397415
batch-20260418-rest,648e5ce2-c867-4090-a837-fbf37d793db1,le-comunita-fede-e-luce-nel-mondo,cb453b83-fb22-4f3f-8b0d-c0e223e907ff,fede-e-luce-communities-around-the-world,8ea3faef4c95fbc4,ok,,616,74,0.000789,2026-04-18T20:13:02.818508
batch-20260418-rest,649adb8f-dac1-4938-92d0-6879f2776c91,per-capire-di-piu,af0aa48e-2626-4e74-9066-621de5d38ca5,to-understand-more,48350270768b9bf4,ok,,1559,811,0.004491,2026-04-18T20:13:04.783512
batch-20260418-rest,64a2419e-219a-4314-af88-92fa2ee91d15,un-padre-rivela-il-dono-unico-di-suo-figlio-disabile,5f73f8fc-d65d-4535-8309-29f41e80e8fa,a-father-reveals-the-unique-gift-of-his-disabled-son,e34ebed95b9e90b8,ok,,2824,1689,0.009015,2026-04-18T20:13:11.305638
batch-20260418-rest,64abaf81-90c5-4baf-945a-b44c9e361ec1,cara-nicole,f586a3fb-277e-40d4-b666-43e8d3b36e8d,dear-nicole,cce0a74fc1eee23e,ok,,1623,786,0.004442,2026-04-18T20:13:31.575695
batch-20260418-rest,64b13fa1-69d7-40b3-bee1-349e312c3a42,sostegno-psicologicologico-in-gravidanza,55a1a268-6684-44fa-91cb-44f5d4a59bc3,psychological-support-in-pregnancy,ed02df65e5fa8175,ok,,1029,384,0.002359,2026-04-18T20:13:38.991195
batch-20260418-rest,64b7cc0e-04e1-4ae3-8306-090389c98b33,qualche-volta-voglio-e-qualche-volta-no,7a0ca1f5-29ae-4b36-9e05-92fc39997ef4,sometimes-i-want-to-and-sometimes-i-dont,290d2d79ead5e1d8,ok,,1248,564,0.003254,2026-04-18T20:13:42.517820
batch-20260418-rest,64b894ee-60d3-4fa5-9f0f-b7e25dd06de2,dialogo-aperto-n-32,,,47c4c631b93e4683,error,Quality gate fallito: HTML: tag count: 7 orig vs 29 trad,,,,2026-04-18T20:13:47.136447
batch-20260418-rest,64b95e12-a2e1-442d-b6bc-8bc43d0840e8,cose-che-sapevi,40025656-ab95-44c2-a48d-0fec12fdb01b,did-you-know-these-things,b142688c5fc85380,ok,,1313,593,0.003422,2026-04-18T20:15:40.425263
batch-20260418-rest,64ba04b1-ec25-4856-8331-46254eadeb9c,storie-di-guerra-confini-e-speranza,22d7e359-1fbc-4fc6-96af-e80ed610b1a6,stories-of-war-borders-and-hope,8ad8a26fac5f183d,ok,,1788,954,0.005246,2026-04-18T20:15:45.349714
batch-20260418-rest,64dec691-ed61-4429-89e5-cf163cfa70a2,diciotto-recensione,7f5904cb-d83e-4d65-9266-f0f14b0ade85,eighteen-review,7e0d21c8fcdd6d39,ok,,930,321,0.002028,2026-04-18T20:15:54.327918
batch-20260418-rest,64e04c56-3f4e-4dbe-8505-8d0c87ad8bae,dialogo-aperto-n-66,c5b978d2-7aa2-4179-aa4f-4d3e4dc4e1e4,open-dialogue-no-66,ba4b8ea535c6a456,ok,,2500,1469,0.007876,2026-04-18T20:15:57.548173
batch-20260418-rest,64f15ed3-0682-4b92-b9e2-e6a164a61a4a,vita-fede-e-luce-n-6,6cc520d4-ea06-4f7c-81b2-5bd4bb3b6454,life-fede-e-luce-no-6,b8f87bae9545e667,ok,,3282,2029,0.010742,2026-04-18T20:16:16.789821
batch-20260418-rest,650ccaed-4dcd-4363-b043-7b96e28bb4b1,lorganizzazione-a-fede-e-luce,6c252260-62e4-4aa2-b886-980260b0cbe3,organization-in-faith-and-light,8191dba396aaac3f,ok,,2626,1704,0.008917,2026-04-18T20:16:46.828224
batch-20260418-rest,65387068-27a2-45a0-bb03-f6ded16c232c,ricette-e-soluzioni-vincenti,6c28d40e-25e3-45e3-8d15-526b22dd98c8,recipes-and-winning-solutions,8f133fd86793b3ab,ok,,1736,816,0.004653,2026-04-18T20:17:02.035466
batch-20260418-rest,6552e9d0-6e48-4e12-bab9-e6ae083ab0b5,con-clara-siamo-in-sei,1f8f59a5-b298-4d9a-80d3-ab8ce3e6b2ad,with-clara-we-are-six,e9d5777cc3094100,ok,,1075,427,0.002568,2026-04-18T20:17:10.097727
batch-20260418-rest,655fcb1d-fab4-47f0-ba66-aa95dcb57640,primavalle-un-territorio-molti-progetti,721bb1b9-40f9-421d-bd87-844c9fec086e,primavalle-vocational-training-centre-one-territory-many-projects,49c07b90b8041aa8,ok,,3014,1837,0.009759,2026-04-18T20:17:15.065614
batch-20260418-rest,65642612-389f-4f75-8d29-8039b92b868f,la-straniera,236060c2-fa9b-4f5b-831d-c697cce8a770,the-foreigner,39e0b89e4dabd748,ok,,1578,949,0.005058,2026-04-18T20:17:39.636008
batch-20260418-rest,6587a7cb-0f32-4b7a-bf6d-4e3735d73e53,campidoglio-approvata-mozione-coccia,92144b91-99a4-46f8-b178-7697fbf8def0,capitoline-hill-coccia-motion-approved,55bee6b3ed3775bd,ok,,1823,918,0.00513,2026-04-18T20:17:46.178480
