path,changed,issues,max_line_before,max_line_after,chars_before,chars_after
src/content/blog/OEL-148/natale-nel-mondo.md,yes,monoblock_long_line,1002,436,1002,1008
src/content/blog/OEL-148/natura-sport-e-cultura-ad-eboli-parte-la-colonia-per-persone-con-disabilita.md,yes,monoblock_long_line,735,499,3136,3141
src/content/blog/OEL-148/non-mi-piace-andare-al-cinema.md,yes,monoblock_long_line,1382,145,2162,2204
src/content/blog/OEL-148/non-mi-piace-cucinare.md,yes,monoblock_long_line,1172,127,2208,2242
src/content/blog/OEL-148/one-more-jump.md,yes,monoblock_long_line,1811,433,2056,2064
src/content/blog/OEL-148/parchi-per-tutti-terzo-parco-accessibile-a-milano.md,yes,monoblock_long_line,660,439,2069,2075
src/content/blog/OEL-148/parolimparty-seconda-edizione-dellevento-multisport-inclusivo.md,yes,monoblock_long_line,3116,490,4089,4107
src/content/blog/OEL-148/polonia-sesto-convegno-nazionale-dei-catechisti-speciali.md,yes,monoblock_long_line,1362,274,1472,1481
src/content/blog/OEL-148/quegli-anni-tra-boston-e-chicago.md,yes,monoblock_long_line,3559,410,7198,7233
src/content/blog/OEL-148/questionario-ombre-e-luci.md,yes,,0,0,0,1
src/content/blog/OEL-148/rampe-fai-da-te-il-progetto-di-un-diciottenne-con-una-stampante-3d.md,yes,monoblock_long_line,1424,423,5722,5750
src/content/blog/OEL-148/regione-liguria-via-libera-a-progetti-per-disabilita-e-anziani.md,yes,monoblock_long_line,1243,478,3581,3593
src/content/blog/OEL-148/sconvolti-e-trasformati.md,yes,monoblock_long_line,1899,455,3153,3161
src/content/blog/OEL-148/scuola-disabilita-e-sostegno-su-aipd-la-guida-scaricabile.md,yes,monoblock_long_line,801,451,3709,3715
src/content/blog/OEL-148/son-mother.md,yes,monoblock_long_line,1901,367,2210,2218
src/content/blog/OEL-148/speciale-cinema-e-disabilita.md,yes,monoblock_long_line,559,306,4955,4961
src/content/blog/OEL-148/tanto-io-non-la-perdo.md,yes,monoblock_long_line,1793,199,2174,2209
src/content/blog/OEL-148/tenera-e-magnetica.md,yes,monoblock_long_line,3171,490,6375,6399
src/content/blog/OEL-148/toscana-nasce-il-forum-delle-associazioni-per-la-disabilita.md,yes,monoblock_long_line,796,532,3899,3905
src/content/blog/OEL-148/un-nuovo-centro-riabilitativo-equestre-dedicato-a-bambini-con-disabilita.md,yes,monoblock_long_line,613,332,1212,1214
src/content/blog/OEL-148/un-percorso-archeologico-subacqueo-per-persone-con-disabilita.md,yes,monoblock_long_line,841,595,3528,3532
src/content/blog/OEL-148/una-breccia-nel-muro.md,yes,monoblock_long_line,2217,502,5084,5103
src/content/blog/OEL-148/unica-nel-suo-genere.md,yes,monoblock_long_line,1487,447,7721,7759
src/content/blog/OEL-148/vita-fede-e-luce-n-148.md,yes,monoblock_long_line,1017,447,5069,5087
src/content/blog/OEL-148/vite-straordinarie-2.md,yes,monoblock_long_line,1197,354,2662,2670
src/content/blog/OEL-148/vittorio-e-la-zia-minni.md,yes,monoblock_long_line,2578,236,3832,3856
src/content/blog/OEL-148/willow-vrba.md,yes,monoblock_long_line,1342,388,1688,1694
src/content/blog/OEL-149/che-cose-una-sindrome.md,yes,monoblock_long_line,851,405,3487,3496
src/content/blog/OEL-149/chi-risponde-alle-domande.md,yes,monoblock_long_line,2401,449,6246,6266
src/content/blog/OEL-149/dialogo-aperto-n-149.md,yes,monoblock_long_line,1140,449,4165,4179
src/content/blog/OEL-149/il-corpo-dellamore.md,yes,monoblock_long_line,1960,461,3161,3170
src/content/blog/OEL-149/imperfetta.md,yes,monoblock_long_line,881,260,2700,2706
src/content/blog/OEL-149/jillian-la-divina.md,yes,monoblock_long_line,2004,282,6372,6410
src/content/blog/OEL-149/la-bambina-morbida.md,yes,monoblock_long_line,963,305,2787,2790
src/content/blog/OEL-149/la-nostra-casa-e-in-fiamme.md,yes,monoblock_long_line,1010,234,1928,1933
src/content/blog/OEL-149/la-rivoluzione-copernicana-di-lucas.md,yes,monoblock_long_line,1361,406,5826,5846
src/content/blog/OEL-149/negozi-e-pantaloni.md,yes,monoblock_long_line,1882,449,3832,3872
src/content/blog/OEL-149/per-le-strade-di-roma.md,yes,monoblock_long_line,2772,1207,2772,2785
src/content/blog/OEL-149/quaranta-occhi-puntati-dritti-su-di-te.md,yes,monoblock_long_line,1548,410,6944,6977
src/content/blog/OEL-149/quel-che-labito-fa.md,yes,monoblock_long_line,2697,357,3806,3821
src/content/blog/OEL-149/se-lo-diceva-coco-chanel.md,yes,monoblock_long_line,3099,1226,3099,3108
src/content/blog/OEL-149/sfilate-da-sogno.md,yes,monoblock_long_line,1622,478,4811,4826
src/content/blog/OEL-149/tranquilla-e-soddisfatta-di-me-stessa.md,yes,monoblock_long_line,1169,449,7635,7680
src/content/blog/OEL-149/vedersi-in-vetrina.md,yes,monoblock_long_line,1479,410,6427,6451
src/content/blog/OEL-149/vita-delle-province-n-149.md,yes,monoblock_long_line,1151,449,5581,5607
src/content/blog/OEL-15/casa-sacra-famiglia.md,yes,monoblock_long_line,1746,482,8436,8434
src/content/blog/OEL-15/dialogo-aperto-n15.md,yes,monoblock_long_line,2010,474,11807,11833
src/content/blog/OEL-15/la-fortuna-di-avere-daniela.md,yes,monoblock_long_line,4163,355,8163,8174
src/content/blog/OEL-15/mary-mount-settimane-al-sole.md,yes,monoblock_long_line,3341,661,11367,11401
src/content/blog/OEL-15/se-loro-non-si-muovono.md,yes,monoblock_long_line,1250,396,4032,4023
src/content/blog/OEL-15/vita-fede-e-luce-n15.md,yes,monoblock_long_line,6371,436,11825,11891
src/content/blog/OEL-150/come-sono-cambiato-in-questi-anni.md,yes,monoblock_long_line,4384,2021,4384,4400
src/content/blog/OEL-150/corrispondenze-e-zoomate-dalla-russia.md,yes,monoblock_long_line,1057,451,8120,8173
src/content/blog/OEL-150/dialogo-aperto-n-150.md,yes,monoblock_long_line,1031,807,5490,5508
src/content/blog/OEL-150/diversi.md,yes,monoblock_long_line,1905,673,7439,7458
src/content/blog/OEL-150/due-fratelli-e-la-brigata-inglese.md,yes,monoblock_long_line,973,673,6337,6350
src/content/blog/OEL-150/e-sono-150.md,yes,monoblock_long_line,1645,451,3525,3534
src/content/blog/OEL-150/give-me-liberty.md,yes,monoblock_long_line,1136,451,3976,3983
src/content/blog/OEL-150/i-bambini-sono-speranza.md,yes,monoblock_long_line,1177,673,3681,3687
src/content/blog/OEL-150/il-dono-oscuro.md,yes,monoblock_long_line,945,807,4721,4727
src/content/blog/OEL-150/interpreti-di-se-stessi.md,yes,monoblock_long_line,1376,807,7318,7333
src/content/blog/OEL-150/la-differenza-tra-shakespeare-e-insinna.md,yes,monoblock_long_line,1116,451,3515,3547
src/content/blog/OEL-150/la-varieta-in-cui-viviamo.md,yes,monoblock_long_line,1121,452,4115,4129
src/content/blog/OEL-150/quando-ho-recitato-sottovento.md,yes,monoblock_long_line,632,451,3168,3178
src/content/blog/OEL-150/risposte-concrete-per-bisogni-concreti.md,yes,monoblock_long_line,1331,491,6157,6175
src/content/blog/OEL-150/tempo-di-imparare-recensione-libro.md,yes,monoblock_long_line,838,516,3628,3635
src/content/blog/OEL-150/una-piccola-malga.md,yes,monoblock_long_line,857,451,9808,9863
src/content/blog/OEL-150/vicini-a-distanza.md,yes,monoblock_long_line,639,451,5503,5538
src/content/blog/OEL-150/vita-delle-province-n-150.md,yes,monoblock_long_line,1158,807,5870,5888
src/content/blog/OEL-151/accarezzando-insieme-lerba.md,yes,monoblock_long_line,1122,530,9496,9519
src/content/blog/OEL-151/ascoltare-per-costruire.md,yes,monoblock_long_line,843,509,3901,3903
src/content/blog/OEL-151/bird-languilla-che-diventa-padre.md,yes,monoblock_long_line,652,509,3523,3525
src/content/blog/OEL-151/buongustaio-dellarte.md,yes,monoblock_long_line,981,474,3387,3397
src/content/blog/OEL-151/come-olga-ribalta-la-sua-storia.md,yes,monoblock_long_line,1085,509,4383,4388
src/content/blog/OEL-151/dialogo-aperto-n-151.md,yes,monoblock_long_line,1248,561,5637,5650
src/content/blog/OEL-151/el-mtt-e-la-bambina.md,yes,monoblock_long_line,648,509,3768,3768
src/content/blog/OEL-151/estemporanea-e-personale.md,yes,monoblock_long_line,1103,360,4419,4428
src/content/blog/OEL-151/ferma-lo-sguardo.md,yes,monoblock_long_line,2328,276,3568,3583
src/content/blog/OEL-151/forse-una-ragione-ce.md,yes,monoblock_long_line,1344,508,4193,4201
src/content/blog/OEL-151/il-diritto-a-un-libro-vero.md,yes,monoblock_long_line,1270,585,7714,7741
src/content/blog/OEL-151/il-linguaggio-dellarte.md,yes,monoblock_long_line,880,431,8697,8717
src/content/blog/OEL-151/la-rivolta-liberante-di-un-figlio-sordo.md,yes,monoblock_long_line,1452,476,10013,10040
src/content/blog/OEL-151/metti-da-parte-la-fretta.md,yes,monoblock_long_line,1961,430,9353,9385
src/content/blog/OEL-151/museo-per-tutti.md,yes,monoblock_long_line,1268,561,5828,5839
src/content/blog/OEL-151/natura-e-musica.md,yes,monoblock_long_line,682,276,2436,2442
src/content/blog/OEL-151/noi-non-io.md,yes,monoblock_long_line,1801,589,5939,5951
src/content/blog/OEL-151/nutrire-talenti.md,yes,monoblock_long_line,1985,347,3223,3233
src/content/blog/OEL-151/vita-delle-province-n-151.md,yes,monoblock_long_line,1211,561,5902,5931
src/content/blog/OEL-152/abbandonati-su-strade-solitarie.md,yes,monoblock_long_line,1359,435,6413,6443
src/content/blog/OEL-152/adesso-saremo-tutti-diversi.md,yes,monoblock_long_line,1079,300,5426,5466
src/content/blog/OEL-152/al-compleanno-di-papa-francesco.md,yes,monoblock_long_line,1140,83,2123,2169
src/content/blog/OEL-152/anche-questanno-sono-riuscita-a-non-andare-sulla-neve.md,yes,monoblock_long_line,1938,110,2029,2072
src/content/blog/OEL-152/ausmerzen-vite-indegne-di-essere-vissute.md,yes,monoblock_long_line,1444,776,6039,6055
src/content/blog/OEL-152/avete-mai-interpretato-la-grotta-di-betlemme.md,yes,monoblock_long_line,3403,306,3403,3432
src/content/blog/OEL-152/biglietti-e-disegni.md,yes,monoblock_long_line,1248,515,3620,3629
src/content/blog/OEL-152/biografilm-festival-di-bologna.md,yes,monoblock_long_line,568,385,2449,2451
src/content/blog/OEL-152/brancolando-nella-solitudine.md,yes,monoblock_long_line,965,318,1893,1901
src/content/blog/OEL-152/campane-a-festa.md,yes,monoblock_long_line,751,416,2065,2071
src/content/blog/OEL-152/caro-presidente-sergio-mattarella.md,yes,monoblock_long_line,1366,509,4431,4468
src/content/blog/OEL-152/ce-un-problema-e-lo-affrontiamo.md,yes,monoblock_long_line,1141,393,9318,9316
src/content/blog/OEL-152/che-devo-fare-di-piu.md,yes,monoblock_long_line,729,440,2107,2122
src/content/blog/OEL-152/che-gran-caos-il-coronavirus-nella-vita-delle-persone-con-disabilita.md,yes,monoblock_long_line,1039,306,2687,2711
src/content/blog/OEL-152/che-significa-essere-fedeli-alleredita-che-si-e-ricevuta.md,yes,monoblock_long_line,796,422,4613,4628
src/content/blog/OEL-152/circa-il-concetto-di-apertura-dei-centri-diurni-riabilitativi.md,yes,monoblock_long_line,1279,836,10169,10211
src/content/blog/OEL-152/come-difficile-convivere-con-lepatite-b.md,yes,monoblock_long_line,1429,411,2461,2466
src/content/blog/OEL-152/come-e-nato-insieme-il-bollettino-di-fede-e-luce.md,yes,"heading_attached,monoblock_long_line",649,257,1783,1788
src/content/blog/OEL-152/come-spezzare-il-circolo.md,yes,monoblock_long_line,1715,393,2471,2481
src/content/blog/OEL-152/cosa-ce-oltre-la-scuola.md,yes,monoblock_long_line,1323,379,4281,4300
src/content/blog/OEL-152/cosa-si-potrebbe-imparare-dai-banchi-monoposto.md,yes,monoblock_long_line,662,440,4815,4820
src/content/blog/OEL-152/costruire-un-mondo-diverso-uguale-per-tutti.md,yes,monoblock_long_line,1280,301,3045,3059
src/content/blog/OEL-152/cronache-da-montemigliore.md,yes,monoblock_long_line,1916,437,4589,4611
src/content/blog/OEL-152/cronologia-dellinchiesta-e-cenni-storici.md,no,,421,421,3874,3874
src/content/blog/OEL-152/dai-ragazzi-del-muretto-a-quelli-dellaperitivo.md,yes,monoblock_long_line,775,400,2988,3008
src/content/blog/OEL-152/dal-gatto-sulla-cattedra-ai-monti-di-goethe.md,yes,monoblock_long_line,1514,612,5000,5005
src/content/blog/OEL-152/dalla-mattina-a-dopo-mezzanotte-fonda.md,yes,monoblock_long_line,669,410,3072,3099
src/content/blog/OEL-152/davanti-a-due-tsunami-newsletter-n-19.md,yes,monoblock_long_line,1788,518,6181,6192
src/content/blog/OEL-152/deve-finire-prima-di-subito.md,yes,monoblock_long_line,2118,124,2211,2249
src/content/blog/OEL-152/di-chi-ci-si-innamora.md,yes,monoblock_long_line,1166,438,3616,3626
src/content/blog/OEL-152/di-pagella-e-mascherina.md,yes,monoblock_long_line,681,329,2182,2194
src/content/blog/OEL-152/diario-di-bordo.md,yes,monoblock_long_line,1905,397,3584,3600
src/content/blog/OEL-152/diario-di-una-scuola-media-della-zisa.md,yes,monoblock_long_line,894,377,2420,2426
src/content/blog/OEL-152/due-passi-avanti-e-uno-indietro-newsletter-n-20.md,yes,monoblock_long_line,1045,431,4195,4200
src/content/blog/OEL-152/e-il-diritto-allo-studio.md,yes,monoblock_long_line,672,524,2959,2964
src/content/blog/OEL-152/e-iniziata-super-bene.md,yes,monoblock_long_line,824,280,2426,2449
src/content/blog/OEL-152/e-poi-arriva-il-natale-newsletter-n-27.md,yes,monoblock_long_line,693,449,5032,5036
src/content/blog/OEL-152/giochi-da-fare-a-casa.md,yes,monoblock_long_line,806,534,9799,9797
src/content/blog/OEL-152/giovedi-gnocchi.md,yes,monoblock_long_line,1264,368,3813,3828
src/content/blog/OEL-152/gossip.md,yes,monoblock_long_line,2102,131,2195,2232
src/content/blog/OEL-152/i-percorsi-piu-invisibili-newsletter-n-18.md,yes,monoblock_long_line,1181,458,3898,3904
src/content/blog/OEL-152/il-coraggio-di-essere-uguali.md,yes,monoblock_long_line,1862,857,9689,9723
src/content/blog/OEL-152/il-gatto-sulla-cattedra-newsletter-n-16.md,yes,monoblock_long_line,841,489,3479,3480
src/content/blog/OEL-152/il-primo-carnevale-di-antonella.md,yes,monoblock_long_line,687,237,2076,2089
src/content/blog/OEL-152/il-primo-di-tanti.md,yes,monoblock_long_line,777,523,2683,2687
src/content/blog/OEL-152/il-profumo-dello-strucolo-de-pomi.md,yes,monoblock_long_line,1210,338,3139,3153
src/content/blog/OEL-152/il-teatro-e-gioco-e-nel-gioco-non-si-smette-mai-di-crescere.md,yes,monoblock_long_line,1802,322,4108,4125
src/content/blog/OEL-152/in-auto-io-papa-e-umberto-tozzi.md,yes,monoblock_long_line,935,285,2564,2601
src/content/blog/OEL-152/in-memoriam-aktion-t4-la-mostra.md,yes,monoblock_long_line,2715,448,2929,2942
src/content/blog/OEL-152/in-ricordo-di-aldo.md,no,,354,354,3208,3208
src/content/blog/OEL-152/io-e-francesca.md,yes,monoblock_long_line,750,453,5955,5980
src/content/blog/OEL-152/io-lho-deciso-io-me-stessa.md,yes,monoblock_long_line,669,412,2295,2312
src/content/blog/OEL-152/io-lorenza-e-il-prosciutto-cotto.md,yes,monoblock_long_line,1898,92,1991,2035
src/content/blog/OEL-152/io-non-lo-so-cosa-mi-aspetto-dal-futuro.md,yes,monoblock_long_line,609,547,3386,3395
src/content/blog/OEL-152/iorestoacasa-stavolta-come-tutti.md,yes,monoblock_long_line,1233,373,3058,3072
src/content/blog/OEL-152/jean-vanier-le-sacrament-de-la-tendresse.md,yes,monoblock_long_line,1656,427,7300,7322
src/content/blog/OEL-152/khrshd-quattro-ragazzini-a-teheran.md,yes,monoblock_long_line,1760,497,2293,2299
src/content/blog/OEL-152/la-caponata-di-celli-che-unisce-litalia.md,yes,monoblock_long_line,996,465,3210,3221
src/content/blog/OEL-152/la-disabilita-ci-rende-umani.md,yes,monoblock_long_line,2295,397,2928,2941
src/content/blog/OEL-152/la-disabilita-nelle-serie-tv.md,yes,monoblock_long_line,1472,777,4613,4623
src/content/blog/OEL-152/la-freccia-di-viale-marconi.md,yes,monoblock_long_line,1215,186,2524,2561
src/content/blog/OEL-152/la-mia-amica-suor-marie-theo-di-dio.md,yes,monoblock_long_line,781,130,2198,2236
src/content/blog/OEL-152/la-mia-lourdes-e-quella-di-registi-demaizere-e-teurlai.md,yes,monoblock_long_line,1137,602,5090,5099
src/content/blog/OEL-152/la-piccola-artista-di-chartres.md,yes,monoblock_long_line,2497,2282,4304,4309
src/content/blog/OEL-152/la-potenza-delle-parole.md,yes,monoblock_long_line,1034,521,5365,5376
src/content/blog/OEL-152/la-quaresima-con-don-marco-2020-podcast.md,no,,0,0,0,1
src/content/blog/OEL-152/la-rigorista-del-tirreno.md,yes,monoblock_long_line,2783,149,2876,2928
src/content/blog/OEL-152/laltra-venezia.md,yes,monoblock_long_line,1123,509,6274,6288
src/content/blog/OEL-152/larca-internazionale-annuncia-i-risultati-dellindagine-indipendente.md,yes,monoblock_long_line,1323,451,6822,6836
src/content/blog/OEL-152/le-domande-che-ci-assillano-newsletter-n-26.md,yes,monoblock_long_line,796,412,5854,5854
src/content/blog/OEL-152/le-eta-della-signorina-uffa-newsletter-n-17.md,yes,monoblock_long_line,1005,511,3952,3957
src/content/blog/OEL-152/le-eta-della-vita-per-molti-ma-non-per-tutti.md,yes,monoblock_long_line,595,408,3199,3208
src/content/blog/OEL-152/le-nostre-gambe-newsletter-estiva-n-22.md,yes,,403,403,4511,4506
src/content/blog/OEL-152/le-polpette-di-federico.md,yes,,322,322,782,781
src/content/blog/OEL-152/lestate-insieme-newsletter-estiva-n-21.md,yes,monoblock_long_line,1192,677,5046,5053
src/content/blog/OEL-152/lo-scatto-della-pantera.md,yes,monoblock_long_line,1200,400,2691,2707
src/content/blog/OEL-152/lumanita-delle-persone.md,yes,monoblock_long_line,883,377,2970,2978
src/content/blog/OEL-152/ma-come-ve-lo-devo-dire-santo-cielo.md,yes,monoblock_long_line,2027,120,2120,2169
src/content/blog/OEL-152/mai-da-soli.md,yes,monoblock_long_line,684,328,3392,3403
src/content/blog/OEL-152/mamma-non-siamo-soli.md,yes,monoblock_long_line,505,390,2334,2341
src/content/blog/OEL-152/mi-ha-telefonato-giuseppe-conte.md,yes,monoblock_long_line,657,365,2239,2265
src/content/blog/OEL-152/mi-importa-solo-come-sei-ora.md,yes,monoblock_long_line,825,425,4871,4886
src/content/blog/OEL-152/molto-volentieri-pero-ogni-tanto.md,yes,monoblock_long_line,842,402,2673,2707
src/content/blog/OEL-152/nasce-insieme-il-bollettino-di-fede-e-luce.md,yes,monoblock_long_line,611,383,3170,3172
src/content/blog/OEL-152/nebbia-in-agosto.md,yes,monoblock_long_line,1755,356,2135,2143
src/content/blog/OEL-152/newsletter-n-10-sulla-regia-non-credente-di-lourdes.md,yes,monoblock_long_line,1132,496,5586,5592
src/content/blog/OEL-152/newsletter-n-11-la-fatica-di-non-potersi-salutare.md,yes,monoblock_long_line,1296,674,5769,5777
src/content/blog/OEL-152/newsletter-n-12-il-racconto-di-un-intero-paese.md,yes,,440,440,6296,6293
src/content/blog/OEL-152/newsletter-n-13-nuove-colonne-sonore-per-le-nostre-citta.md,yes,monoblock_long_line,3037,1829,9735,9754
src/content/blog/OEL-152/newsletter-n-14-accelerazioni-e-frenate.md,yes,monoblock_long_line,907,397,5472,5474
src/content/blog/OEL-152/newsletter-n-8-quando-il-buio-e-totale.md,yes,monoblock_long_line,2547,673,5638,5649
src/content/blog/OEL-152/newsletter-n7-la-sedia-e-lo-studio.md,yes,monoblock_long_line,950,506,5113,5116
src/content/blog/OEL-152/niccolo-tra-coloro-che-hanno-fatto-la-storia.md,yes,monoblock_long_line,965,573,5069,5090
src/content/blog/OEL-152/noi-non-loro-apriamo-il-dibattito.md,yes,monoblock_long_line,1250,365,5626,5632
src/content/blog/OEL-152/non-tutto-e-buio.md,yes,monoblock_long_line,976,711,2186,2192
src/content/blog/OEL-152/nonostante-jean-vanier-larca-rimane.md,yes,monoblock_long_line,1506,406,8384,8443
src/content/blog/OEL-152/oaza-ai-confini-della-finzione.md,yes,monoblock_long_line,2271,414,2404,2411
src/content/blog/OEL-152/ogni-tanto-salvo-senno-finisce-male.md,yes,monoblock_long_line,1025,147,2674,2718
src/content/blog/OEL-152/parlare-di-jean-vanier-in-comunita.md,yes,monoblock_long_line,860,368,4594,4610
src/content/blog/OEL-152/per-avviare-il-cambiamento.md,yes,monoblock_long_line,1193,576,4577,4590
src/content/blog/OEL-152/perche-dobbiamo-vivere-cosi.md,yes,monoblock_long_line,1751,335,1906,1915
src/content/blog/OEL-152/perche-non-ascoltiamo-la-risposta-di-gesu.md,yes,monoblock_long_line,726,442,3705,3724
src/content/blog/OEL-152/periodo-pesante-su-spalle-e-cuore.md,yes,monoblock_long_line,1260,547,3790,3795
src/content/blog/OEL-152/perso-nella-traduzione.md,yes,monoblock_long_line,1996,497,2529,2540
src/content/blog/OEL-152/quando-a-raccontare-la-shoah-sono-gli-ex-naxisti.md,yes,monoblock_long_line,2568,485,3089,3100
src/content/blog/OEL-152/quando-a-vincere-e-il-razzismo.md,yes,monoblock_long_line,866,481,1750,1756
src/content/blog/OEL-152/quando-il-buio-e-totale.md,yes,monoblock_long_line,2922,641,3033,3044
src/content/blog/OEL-152/quando-il-cinema-viene-in-soccorso-del-teatro.md,yes,monoblock_long_line,739,440,2571,2576
src/content/blog/OEL-152/quando-la-comunita-accoglie-senza-giudicare.md,yes,monoblock_long_line,1321,488,5967,5981
src/content/blog/OEL-152/quando-non-basta-firmare-unautocertificazione-per-uscire.md,yes,monoblock_long_line,949,479,3337,3353
src/content/blog/OEL-152/quando-sono-diventata-dottore-di-ricerca.md,no,,362,362,365,365
src/content/blog/OEL-152/quei-bisogni-non-ascoltati.md,yes,monoblock_long_line,1956,497,2489,2495
src/content/blog/OEL-152/quel-che-a-volte-serve-per-farsi-capire.md,yes,monoblock_long_line,751,194,2127,2152
src/content/blog/OEL-152/quel-pezzo-di-storia-che-non-puo-mancare.md,yes,monoblock_long_line,1359,359,4696,4713
src/content/blog/OEL-152/raccontare-la-malattia-in-presa-diretta.md,yes,monoblock_long_line,696,386,3045,3051
src/content/blog/OEL-152/ragazzi-mi-appello-a-voi.md,yes,monoblock_long_line,837,430,4201,4214
src/content/blog/OEL-152/riappropriarsi-della-propria-firma.md,yes,monoblock_long_line,875,459,3867,3874
src/content/blog/OEL-152/se-aspetto-poco-poco-arriva-la-risposta.md,yes,monoblock_long_line,2142,178,2235,2271
src/content/blog/OEL-152/se-e-la-teologia-a-essere-disabile.md,yes,monoblock_long_line,979,431,8088,8115
src/content/blog/OEL-152/se-le-immagini-parlano-piu-delle-parole-newsletter-n-15.md,yes,monoblock_long_line,1637,498,3867,3878
src/content/blog/OEL-152/sembra-ieri-newsletter-estiva-n-24.md,yes,,403,403,4500,4495
src/content/blog/OEL-152/sempre-la-damigella-mai-la-sposa.md,yes,monoblock_long_line,2355,504,6853,6891
src/content/blog/OEL-152/senza-alveare-a-natale.md,yes,monoblock_long_line,2099,638,6692,6714
src/content/blog/OEL-152/si-continua-a-crescere-insieme-anche-il-bollettino-insieme-cresce-e-sempre-di-piu.md,yes,monoblock_long_line,1173,645,7648,7663
src/content/blog/OEL-152/spazio-alla-creativita.md,yes,monoblock_long_line,596,517,2497,2500
src/content/blog/OEL-152/sqizo.md,yes,monoblock_long_line,1056,467,2497,2504
src/content/blog/OEL-152/storia-di-un-traghettatore.md,yes,monoblock_long_line,639,396,5722,5735
src/content/blog/OEL-152/sulla-barca-in-piazza-san-pietro.md,yes,monoblock_long_line,837,459,3372,3381
src/content/blog/OEL-152/testimonianza-di-un-risveglio.md,yes,monoblock_long_line,517,389,2140,2141
src/content/blog/OEL-152/topside-la-fuga-senza-meta-di-little-e-sua-madre.md,yes,monoblock_long_line,1620,497,2153,2160
src/content/blog/OEL-152/tutti-a-scuola-newsletter-estiva-n-23.md,yes,monoblock_long_line,1358,713,4614,4618
src/content/blog/OEL-152/uffa.md,yes,monoblock_long_line,1899,115,1992,2042
src/content/blog/OEL-152/un-altro-sguardo.md,yes,monoblock_long_line,2183,412,8604,8635
src/content/blog/OEL-152/un-dialogo-aperto-molto-speciale.md,yes,monoblock_long_line,871,281,900,903
src/content/blog/OEL-152/un-esperto-di-disabilita-nella-task-force-per-la-fase-2-dellemergenza-coronavirus-giampiero-griffo.md,yes,monoblock_long_line,1118,480,4533,4538
src/content/blog/OEL-152/un-giardino-per-ofelia.md,yes,monoblock_long_line,3701,344,3779,3799
src/content/blog/OEL-152/un-giornalino-una-donna-un-convento.md,yes,monoblock_long_line,3831,449,3875,3910
src/content/blog/OEL-152/un-tempo-per-parlare-e-un-tempo-per-tacere.md,yes,monoblock_long_line,1151,440,5858,5874
src/content/blog/OEL-152/vaccinarsi-non-e-un-gioco.md,yes,monoblock_long_line,2319,397,2568,2577
src/content/blog/OEL-152/vagabonde-sui-treni-damerica.md,yes,monoblock_long_line,765,318,1853,1856
src/content/blog/OEL-152/vangelo-immaginazione-e-intelligenza.md,yes,monoblock_long_line,1918,547,7639,7677
src/content/blog/OEL-152/viaggio-in-italia-newsletter-n25.md,yes,monoblock_long_line,1044,417,5670,5679
src/content/blog/OEL-152/vita-delle-province-n-152.md,yes,monoblock_long_line,1177,547,6169,6186
src/content/blog/OEL-152/zavorre-e-i-prescelti.md,yes,monoblock_long_line,1995,373,4196,4218
src/content/blog/OEL-153/dialogo-aperto-n-153.md,yes,monoblock_long_line,1088,252,3103,3125
src/content/blog/OEL-153/il-crimine-di-eva.md,yes,monoblock_long_line,1109,448,8494,8597
src/content/blog/OEL-153/imparare-a-cadere.md,yes,monoblock_long_line,847,433,2666,2669
src/content/blog/OEL-153/la-risposta-di-gesu.md,yes,monoblock_long_line,1207,279,1923,1938
src/content/blog/OEL-153/marco-cavallo.md,yes,monoblock_long_line,1150,238,3129,3136
src/content/blog/OEL-153/nella-casa-di-dario.md,yes,monoblock_long_line,1193,364,5207,5227
src/content/blog/OEL-153/per-una-storia-della-disabilita.md,yes,monoblock_long_line,1234,837,19661,19731
src/content/blog/OEL-153/tra-lame-che-affondano-e-ferite-medicate.md,yes,monoblock_long_line,1199,639,5579,5585
src/content/blog/OEL-153/tutta-unaltra-storia.md,yes,monoblock_long_line,1081,682,2976,2981
src/content/blog/OEL-153/una-piccola-matita-nelle-sue-mani.md,yes,monoblock_long_line,1379,365,5203,5235
src/content/blog/OEL-154/chi-mettere-al-centro-dellobiettivo.md,yes,monoblock_long_line,1249,547,6694,6699
src/content/blog/OEL-154/con-gli-occhi-di-corrado.md,yes,monoblock_long_line,1076,520,5863,5881
src/content/blog/OEL-154/cosa-ce-sotto-gli-aggettivi.md,yes,monoblock_long_line,953,433,2848,2852
src/content/blog/OEL-154/dialogo-aperto-n-154.md,yes,monoblock_long_line,837,612,5178,5187
src/content/blog/OEL-154/e-poi-saremo-salvi-di-alessandra-carati-recensione.md,yes,monoblock_long_line,1307,367,2786,2793
src/content/blog/OEL-154/eliminarli-dalla-nostra-vista.md,yes,monoblock_long_line,855,612,5886,5898
src/content/blog/OEL-154/far-vivere-il-luogo-e-le-persone-di-cui-si-e-custodi.md,yes,monoblock_long_line,1155,497,5812,5832
src/content/blog/OEL-154/incapace-di-reinventarsi.md,yes,monoblock_long_line,760,612,4748,4756
src/content/blog/OEL-154/maneggiare-con-cura-di-marco-bove-recensione.md,yes,monoblock_long_line,668,408,1579,1584
src/content/blog/OEL-154/mio-figlio-che-non-voleva-vedermi-piangere.md,yes,monoblock_long_line,1054,507,11317,11351
src/content/blog/OEL-154/nove-punti.md,yes,monoblock_long_line,1310,794,3925,3932
